date,latitude,longitude,description,type
27 March 2024,33.2544,35.5424,"On 27 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
27 March 2024,33.1285,35.2192,"On 27 March 2024, Israeli warplanes carried out an airstrike with two missiles targeting a house in Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. One of the missiles did not explode. The Israeli military announced that it had struck Hezbollah cells in the town. The attack led to significant infrastructural damage in the town. Hezbollah announced the death of four fighters in the strike. The circumstances of the fighters' death are unclear, but likely from Israeli targeting of the area. 2 paramedics who were members of Hezbollah's Islamic Health Association were killed in a second strike on the same location during the same day. total fatalities were 6.",
27 March 2024,33.3675,35.6975,"On 27 March 2024, Israeli warplanes carried out airstrikes on paramedic center in El Habbariye town (Hasbeiya, Al Nabatieh) amid ongoing hostilities with Hezbollah. 7 paramedics were killed and four civilians were injured in the airstrikes. Israeli military spokesperson Afikhay Adroui announced that the Israeli military struck and killed a commander for the Islamic Group in the airstrike.",
26 March 2024,34.0369,36.1714,"On 26 March 2024, an Israeli drone struck a house in Tallet Al Wardayn in the valley of Iaat (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. Two Hezbollah members were killed and another was injured in the strike.",
26 March 2024,33.1038,35.4444,"On 26 March 2024, Israeli warplanes carried out an airstrike with two missiles in the vicinity of the main garden area and targeting a house in Maroun er Ras town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah in the town. The Israeli military fired artillery shells towards the town. Hezbollah announced the death of one fighter coded to Maroun er Ras. The circumstances of the fighter's death are unclear, but likely from Israeli shelling of the area.",
26 March 2024,34.2589,36.4192,"On 26 March 2024, Israeli warplanes carried out an airstrike in the valley of Ras Baalbek (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,34.278,36.2791,"On 26 March 2024, Israeli warplanes carried out an airstrike in Wadi Faara town (Baalbek-Hermel, Baalbek) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,34.2414,36.319,"On 26 March 2024, Israeli warplanes carried out an airstrike on Zabboud town (Baalbek-Hermel, Baalbek) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military buildings for Hezbollah's aerial unit. Hezbollah announced the death of one fighter coded to Zabboud. The circumstances of the fighter's death are unclear, but likely from Israeli targeting of the area.",
26 March 2024,34.0169,36.1543,"On 26 March 2024, Israeli warplanes carried out an airstrike in Aadous town (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,33.2092,35.515,"On 26 March 2024, Israeli warplanes carried out two airstrikes in Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The missile did not explode. The second airstrike targeted Ba'ar Al Moussalabiyat in the town. There were no casualties.",
26 March 2024,33.0971,35.3367,"On 26 March 2024, Israeli warplanes carried out an airstrike with two missiles in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. Hezbollah announced the death of one fighter coded to Aita ech Chaab. The circumstances of the fighter's death are unclear, but likely from Israeli shelling of the area.",
26 March 2024,33.1592,35.4225,"On 26 March 2024, around 4:45 PM, Israeli warplanes carried out an airstrike targeting a house in Beit Yahoun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah in the town. There were no casualties.",
26 March 2024,33.1085,35.3796,"On 26 March 2024, around 4:15 PM, Israeli warplanes carried out an airstrike with two missiles on a house in Hanine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The missile did not explode. There were no casualties. The Israeli military said it had targeted a Hezbollah weapons depot in the town.",
26 March 2024,33.1085,35.3796,"On 26 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Hanine town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,33.1235,35.2358,"On 26 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells towards Jebbayn town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,33.1285,35.2192,"On 26 March 2024, Israeli warplanes carried out an airstrike on a center for the civil defense in the vicinity of Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. Four health workers were injured in the airstrike. In addition, the airstrike led to severe material damage to the center and equipment. The Israeli military also fired artillery shells towards the town.",
26 March 2024,33.1285,35.2192,"On 26 March 2024, Israeli warplanes carried out an airstrike in Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the outskirts of the town. There were no casualties.",
26 March 2024,33.1064,35.2324,"On 26 March 2024, Israeli warplanes carried out an airstrike in Yarine town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
26 March 2024,34.278,36.2791,"On 26 March 2024, Israeli warplanes carried out airstrikes targeting an open area between al-Ain valley and Wadi Faara (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. The airstrike was said to be targeting a car in the area. There were no casualties.",
26 March 2024,33.2772,35.5517,"On 26 March 2024, Israeli warplanes carried out an airstrike targeting a two-floor house in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",
26 March 2024,34.0611,36.0611,"On 26 March 2024, Israeli warplanes carried out an airstrike on a house in the valley of Boudai (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. Two people were killed and another was injured in the airstrike.",
25 March 2024,33.1691,35.5234,"On 25 March 2024, around 5:00 AM, Israeli warplanes carried out an airstrike in Ras al Daher neighborhood in the western vicinity of Mays el Jabal (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
25 March 2024,33.1691,35.5234,"On 25 March 2024, Israeli warplanes carried out two airstrikes in Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. An Israeli drone also struck targets, including two Hezbollah operatives, in the town. The areas targeted were Koroom Al Ottak, and the northern district. Two individuals were killed and several others were injured in the airstrikes. Hezbollah announced the death of one fighter coded to Mays el Jabal. The circumstances of the fighter's death are unclear, but likely from Israeli shelling of the area.",
25 March 2024,33.1285,35.2192,"On 25 March 2024, Israeli warplanes carried out an airstrike targeting an unoccupied house in Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
25 March 2024,33.2333,35.513,"On 25 March 2024, Israeli warplanes carried out an airstrike between Aadayseh Marjayoun and Markaba town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The airstrike targeted an electricity generation facility. There were no casualties.",
25 March 2024,33.2482,35.5194,"On 25 March 2024, Israeli warplanes carried out an airstrike in Rab el Thalathine town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,34.0058,36.2181,"On 24 March 2024, around 12:09 AM, Israeli fighter jets carried out raids with four missiles in Al Oussaireh neighborhood in Baalbek city (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. Four individuals (likely Hezbollah) were injured in the airstrikes. The Israeli military announced it had struck military depots for Hezbollah.",
24 March 2024,33.14,35.5147,"On 24 March 2024, Israeli warplanes carried out an airstrike in the Toufa area between Mays el Jabal and Blida town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,33.14,35.5147,"On 24 March 2024, Israeli warplanes carried out an airstrike in Blida town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",
24 March 2024,33.1691,35.5234,"On 24 March 2024, Israeli warplanes carried out three airstrikes, including one targeting a building, in Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. Hezbollah announced the death of one fighter coded to Mays el Jabal. The circumstances of the fighter's death are unclear, but likely from Israeli targeting of the area.",
24 March 2024,33.1042,35.1819,"On 24 March 2024, an Israeli drone carried out strikes with two missiles and the Israeli military fired artillery shells in the vicinity of Aalma Ech Chaab town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,33.0971,35.3367,"On 24 March 2024, Israeli warplanes carried out an airstrike targeting a building and the Israeli military fired artillery shells in the vicinity of Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,33.0971,35.3367,"On 24 March 2024, Israeli warplanes carried out an airstrike in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the outskirts of the town. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",
24 March 2024,33.2544,35.5424,"On 24 March 2024, Israeli warplanes carried out an airstrike targeting a house and an Israeli Merkava tank fired three shells towards the eastern district in Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. A Hezbollah member was killed in the airstrike.",
24 March 2024,33.2544,35.5424,"On 24 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,33.3088,35.6667,"On 24 March 2024, an Israeli drone fired two missiles in the vicinity of Hilta town (Hasbeiya, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
24 March 2024,33.7201,35.843,"On 24 March 2024, an Israeli drone struck a car in Souairi (West Bekaa, Bekaa) which led to the death of a Syrian worker who was driving the car.",
23 March 2024,33.3278,35.6128,"On 23 March 2024, Israeli fighter jets carried out an airstrike in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",
23 March 2024,33.0971,35.3367,"On 23 March 2024, Israeli fighter jets carried out an airstrike with two missiles in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah, a headquarters for the Amal Movement, and a building for the Civil Defense. There were no casualties.",
23 March 2024,33.1181,35.1397,"On 23 March 2024, Israeli fighter jets carried out an airstrike targeting a building in Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",
23 March 2024,33.2772,35.5517,"On 23 March 2024, Israeli fighter jets carried out an airstrike targeting a building in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells and used machine gunfire towards residential neighborhoods in the town. The Israeli military announced it had struck an office for the SSNP in the airstrike, and killed a Hezbollah member.",
22 March 2024,33.3278,35.6128,"On 22 March 2024, Israeli warplanes carried out an airstrike and an Israeli Merkava tank fired two shells towards a house in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards Al Assafir valley in the town. There were no casualties.",
22 March 2024,33.0971,35.3367,"On 22 March 2024, Israeli warplanes carried out an airstrike with two air-to-surface missiles on a house in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Other airstrikes also targeted the Abo Laban neighborhood. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
22 March 2024,33.2755,35.5179,"On 22 March 2024, Israeli warplanes carried out an airstrike on Taybeh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
22 March 2024,33.2756,35.6228,"On 22 March 2024, Israeli warplanes fired flare bombs over Al Wazzani town (Hasbeiya, Al Nabatieh). There were no casualties.",
22 March 2024,33.3204,35.6423,"On 22 March 2024, Israeli warplanes fired flare bombs over El Meri town (Hasbeiya, Al Nabatieh). There were no casualties.",
22 March 2024,33.2983,35.2821,"On 22 March 2024, Israeli warplanes fired flare bombs over Aabbassiye town (Tyr, South). There were no casualties.",
21 March 2024,33.2842,35.6564,"On 21 March 2024, an Israeli drone struck a sheep horde on the outskirts of El Majidiye town (Hasbeiya, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
21 March 2024,33.1691,35.5234,"On 21 March 2024, Israeli warplanes carried out an airstrike on a house in the eastern neighborhood of Mays el Jabal and another on a house in Ras al Daher neighborhood in Mays el Jabal (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells on Ras al Daher neighborhood. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
21 March 2024,33.2092,35.515,"On 21 March 2024, Israeli warplanes carried out an airstrike on Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
21 March 2024,33.0971,35.3367,"On 21 March 2024, Israeli warplanes carried out two airstrikes on Aita ech Chaab (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
21 March 2024,33.0803,35.4225,"On 21 March 2024, Israeli warplanes carried out an airstrike on Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. The Israeli military also fired artillery shells towards the town. There were no casualties.",
21 March 2024,33.1285,35.2192,"On 21 March 2024, Israeli warplanes carried out an airstrike on Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. The airstrike led to severe material damage, including to the water and electrical networks. The Israeli military announced it had targeted Hezbollah militants in the town. There were no casualties.",
21 March 2024,33.1064,35.2324,"On 21 March 2024, Israeli warplanes carried out an airstrike on Yarine town (Tyr, South) amid ongoing hostilities with Hezbollah. After the strike, ambulances rushed to the area. The Israeli military used heavy machine gunfire towards the ambulances. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
21 March 2024,33.1148,35.2908,"On 21 March 2024, Israeli warplanes carried out an airstrike on Jabal Blat town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
21 March 2024,33.1086,35.2754,"On 21 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
21 March 2024,33.1108,35.3103,"On 21 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
21 March 2024,33.2544,35.5424,"On 21 March 2024, Israeli warplanes carried out an airstrike on a house and a coffee shop in Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the town. There were no casualties.",
21 March 2024,33.2333,35.513,"On 21 March 2024, Israeli warplanes carried out an airstrike on Markaba town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
20 March 2024,33.2716,35.4649,"On 20 March 2024, Israeli warplanes carried out two airstrikes on a house in Qantara town (Marjayoun, Al Nabatieh). A member of the Amal Movement was killed in the airstrikes.",
20 March 2024,33.2092,35.515,"On 20 March 2024, Israeli warplanes carried out an airstrike on a house in Al Deir neighborhood in Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
20 March 2024,33.2723,35.431,"On 20 March 2024, Israeli warplanes carried out airstrikes and the Israeli military fired artillery shells towards El Ghandouriyeh (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck a building with a Hezbollah operative in the town. Casualties Unknown.",
20 March 2024,33.0803,35.4225,"On 20 March 2024, Israeli warplanes carried out airstrikes on the outskirts and on Al Bayader neighborhood in Yaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
20 March 2024,33.1086,35.2754,"On 20 March 2024, Israeli warplanes carried out an airstrike on a house in Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
20 March 2024,33.1064,35.2324,"On 20 March 2024, Israeli warplanes carried out airstrikes on Yarine town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
20 March 2024,33.1053,35.2248,"On 20 March 2024, Israeli warplanes carried out an airstrike on Ed Dhayra town (Tyr, South) amid ongoing hostilities with Hezbollah. Several civilian injuries were reported.",
20 March 2024,33.2772,35.5517,"On 20 March 2024, Israeli warplanes carried out an airstrike on Al Wazzani neighborhood in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the town. The Israeli military announced it had targeted military infrastructure for Hezbollah in the town. There were no casualties.",
19 March 2024,33.1691,35.5234,"On 19 March 2024, Israeli warplanes carried out an airstrike on Al Trash neighborhood in the southwestern vicinity of Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. the Israeli military fired artillery shells in the vicinity of the town. There were no casualties.",
19 March 2024,33.1691,35.5234,"On 19 March 2024, Israeli warplanes carried out a series of airstrikes on Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards Al Dabbaka, Al Kasayer, and Kroom Al Mirah areas across the town. There were no casualties.",
19 March 2024,33.1086,35.2754,"On 19 March 2024, Israeli warplanes carried out an airstrike on Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the town. The Israeli military announced it had targeted a Hezbollah member in the town. There were no casualties.",
19 March 2024,33.0971,35.3367,"On 19 March 2024, Israeli warplanes carried out an airstrike on Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
19 March 2024,33.1181,35.1397,"On 19 March 2024, Israeli warplanes carried out a series of airstrikes on Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
19 March 2024,33.2544,35.5424,"On 19 March 2024, Israeli warplanes carried out an airstrike on an unoccupied house in Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had targeted military infrastructure for Hezbollah. There were no casualties.",
19 March 2024,33.2772,35.5517,"On 19 March 2024, Israeli warplanes carried out a series of airstrikes on the outskirts of Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
19 March 2024,33.2482,35.5194,"On 19 March 2024, Israeli warplanes carried out a series of airstrikes on Rab el Thalathine town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
19 March 2024,33.2544,35.5424,"On 19 March 2024, Israeli warplanes carried out airstrikes between Rab el Thalathine and Aadayseh Marjayoun (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
18 March 2024,33.1691,35.5234,"On 18 March 2024, Israeli warplanes carried out an airstrike on a house and the Israeli military fired artillery shells on the northern part of Mays el Jabal (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. An Israeli drone also struck a residential neighborhood in the town. The Israeli military announced that it had struck military infrastructure for Hezbollah. Several injuries were reported.",
18 March 2024,33.1108,35.3103,"On 18 March 2024, around 4:00 AM, Israeli warplanes carried out an airstrike on a house in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the vicinity of the town. Israeli military spokesperson announced that the military struck a building and an observation post for Hezbollah in the town. There were no casualties.",
18 March 2024,33.0971,35.3367,"On 18 March 2024, Israeli warplanes carried out multiple airstrikes and the Israeli military fired artillery shells on Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Severe material damage took place across the town. There were no casualties.",
18 March 2024,33.2544,35.5424,"On 18 March 2024, Israeli warplanes carried out two airstrikes on a house in Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced that it had struck military infrastructure for Hezbollah. There were no casualties.",
17 March 2024,33.1153,35.4714,"On 17 March 2024, Israeli fighter jets carried out an airstrike with an air-to-surface missile on a house in Aitaroun (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The house was completely destroyed. The Israeli military claimed that the building is used by Hezbollah. There were no casualties.",
17 March 2024,33.3278,35.6128,"On 17 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on a house in the southern neighborhood of Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
17 March 2024,33.14,35.5147,"On 17 March 2024, the Israeli military fired artillery shells towards the outskirts of Blida town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
17 March 2024,33.0971,35.3367,"On 17 March 2024, around 11:00 AM, an Israeli drone carried out a strike on Aita ech Chaab (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military claimed it had struck an observation post used by Hezbollah in the town. There were no casualties.",
17 March 2024,33.1086,35.2754,"On 17 March 2024, Israeli warplanes carried out an airstrike on Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military claimed it had struck an observation post used by Hezbollah in the town. There were no casualties.",
17 March 2024,33.1181,35.1397,"On 17 March 2024, around 2:00 PM, Israeli fighter jets carried out an airstrike on a house in Ras al Naqoura (Tyr, South) amid ongoing hostilities with Hezbollah. The house was completely destroyed. There were no casualties.",
17 March 2024,33.1181,35.1397,"On 17 March 2024, Israeli warplanes carried out a raid and the Israeli military fired artillery shells in the vicinity of Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
17 March 2024,33.1042,35.1819,"On 17 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aalma Ech Chaab town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military claimed it had struck a building used by Hezbollah in the town. There were no casualties.",
17 March 2024,33.1108,35.3103,"On 17 March 2024, Israeli warplanes carried out an airstrike on a house in the vicinity of Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
17 March 2024,33.1108,35.3103,"On 17 March 2024, Israeli warplanes carried out an airstrike on Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
17 March 2024,33.1544,35.5052,"On 17 March 2024, Israeli fighter jets carried out an airstrike with two missiles on the outskirts of Mhaibib town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.1153,35.4714,"On 16 March 2024, Israeli warplanes carried out an airstrike on a house in Al Ounayseh area in Aitaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. A fire broke out in the house after the strike. There were no casualties.",
16 March 2024,33.1691,35.5234,"On 16 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The fired missile did not explode. The Israeli military announced it had struck a building for Hezbollah in the town. There were no casualties.",
16 March 2024,33.1691,35.5234,"On 16 March 2024, Israeli warplanes carried out an airstrike in the western vicinity of Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The fired missiles did not explode. There were no casualties.",
16 March 2024,33.1086,35.2754,"On 16 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.1285,35.2192,"On 16 March 2024, at around 4:00 AM, Israeli warplanes carried out an airstrike on an unoccupied house in Tayr Harfa town (Tyr, South) which led to its entire destruction. The Israeli military also fired artillery shells towards the town. The Israeli army announced it had struck military infrastructure for Hezbollah in the area. This comes amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.1181,35.1397,"On 16 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Ras al Naqoura town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.0977,35.1498,"On 16 March 2024, Israeli warplanes carried out an airstrike on Labbouneh town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli army announced it had struck military infrastructure for Hezbollah in the area. There were no casualties.",
16 March 2024,33.1042,35.1819,"On 16 March 2024, Israeli warplanes carried out an airstrike on Aalma Ech Chaab town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.1148,35.2908,"On 16 March 2024, Israeli fighter jets carried out an airstrike on Jabal Blat (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.1086,35.2754,"On 16 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on Marwahin town (Tyr, South) amid ongoing hostilities with Hezbollah. A house was completely destroyed. The Israeli military announced it had struck a building and an observation post for Hezbollah in the town. There were no casualties.",
16 March 2024,33.0971,35.3367,"On 16 March 2024, Israeli warplanes carried out an airstrike on Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
16 March 2024,33.2333,35.513,"On 16 March 2024, Israeli warplanes carried out two airstrikes on Markaba town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells towards the town. There were no casualties.",
16 March 2024,33.2772,35.5517,"On 16 March 2024, Israeli warplanes carried out three airstrikes near a UNIFIL headquarters in Tallet el Shakhroub in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military fired three artillery shells and used machine gunfire towards the town. The missiles from the airstrike did not explode. The Israeli military announced it had targeted an observation post for Hezbollah in the town. There were no casualties.",
15 March 2024,33.2092,35.515,"On 15 March 2024, Israeli warplanes carried out two airstrikes and the Israeli military fired artillery shells on Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. One of the missiles that targeted the town but did not explode. One of the airstrikes targeted a house in the Manara neighborhood. The IDF announced it had struck Hezbollah infrastructure in the town. There were no casualties.",
15 March 2024,33.0971,35.3367,"On 15 March 2024, Israeli warplanes carried out an airstrike on the Abo Laban neighborhood in Aita ech Chaab (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The IDF said it had struck an observation post for Hezbollah in the town. There were no casualties.",
15 March 2024,33.1181,35.1397,"On 15 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on Ras al Naqoura (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
15 March 2024,33.1042,35.1819,"On 15 March 2024, Israeli warplanes carried out an airstrike in the vicinity of Aalma Ech Chaab (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",
15 March 2024,33.1042,35.1819,"On 15 March 2024, Israeli warplanes carried out an airstrike on a house in the outskirts of Aalma Ech Chaab (Tyr, South) amid ongoing hostilities with Hezbollah. The house was completely destroyed. The Israeli military also fired artillery shells towards the town. The IDF said it had struck a building for Hezbollah in the town. There were no casualties.",
15 March 2024,33.0977,35.1498,"On 15 March 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells on Labbouneh town (Tyr, South) amid ongoing hostilities with Hezbollah. The IDF announced it had struck Hezbollah infrastructure in the town. There were no casualties.",
15 March 2024,33.1108,35.3103,"On 15 March 2024, Israeli warplanes carried out two airstrikes on Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",
